Message_lang,Pos_0,Pos_1,Pos_2,ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
,-3544.8601074219,4008.8999023438,86.29399871826,4345,530,0,0,0,125,0,0,0,0,0,0,26552,0
,181.4049987793,220.66999816895,-20.1219997406,4347,540,0,0,0,30,0.33329999447,0.33329999447,0.33329999447,0,0,0,26554,0
,-248.24299621582,1042.7299804688,54.31829833984,4356,530,0,0,0,50,0.27779999375,0.27779999375,0.27779999375,0,0,0,26557,0
You must be at least level 55 to enter.,782.87902832031,6741.9399414062,-72.5406036377,4363,530,0,0,0,0,29.82999992371,7.83300018311,33.86000061035,3.21099996567,1,0,26558,0
You must be at least level 65 to enter.,818.48699951172,6951.2998046875,-80.57039642334,4364,530,0,0,0,0,30.57999992371,7.83300018311,29.69000053406,0,1,0,26559,0
You must be at least level 55 to enter.,745.83898925781,7015.2700195312,-72.11849975586,4365,530,0,0,0,0,12.18999958038,35.86000061035,24.07999992371,0,1,0,26560,0
,-29.30380058289,4.54638004303,-4.30644989014,4366,545,0,0,0,0,11.85999965668,35.25,31.44000053406,0,1,0,26561,0
,3.96863007545,-8.23095989227,-2.75156998634,4367,546,0,0,0,0,22.38999938965,8.30599975586,22.75,0.52359998226,1,0,26562,0
,-1511.6199951172,8528.240234375,3.19521999359,4369,530,0,0,0,80,0,0,0,0,0,0,26564,0
,-711.75427246094,7885.953125,46.37337875366,4370,530,0,0,0,100,0,0,0,0,0,0,26565,0
,-790.68701171875,7719.6801757812,49.43360137939,4371,530,0,0,0,80,0,0,0,0,0,0,26566,0
,-1338.25,7223.7700195312,37.68700027466,4372,530,0,0,0,100,0,0,0,0,0,0,26567,0
,229.35200500488,7933.0498046875,35,4373,530,0,0,0,0,32.91999816895,36.18999862671,20.88999938965,2.757999897,1,0,26568,0
,282.2200012207,6099,132.47900390625,4374,530,0,0,0,0,49.68999862671,21.55999946594,35.11000061035,0,1,0,26569,0
,-1224.9300537109,7158.3901367188,57.26509857178,4375,530,0,0,0,32,0.27779999375,0.27779999375,0.27779999375,0,0,0,26570,0
,-2734.6799316406,7308.6899414062,71.40979766846,4376,530,0,0,0,0,134.5,67.61000061035,106.59999847412,2.74000000954,1,0,26571,0
,-2912.3740234375,4024.9111328125,0.42528399825,4377,530,0,0,0,14,16.46999931335,43.83000183105,25.03000068665,2.9849998951,0,0,26572,0
,-2620.0500488281,4461.3798828125,36.09339904785,4378,530,0,0,0,32,0.27779999375,0.27779999375,0.27779999375,0,0,0,26573,0
,120.38200378418,-144.00399780273,-0.31526699662,4379,547,0,0,0,0,29.86000061035,12.93999958038,29.42000007629,0,1,0,26574,0
,-573.99499511719,4147.8901367188,68.51989746094,4380,530,0,0,0,13,0,0,0,0,0,0,26575,0
,218.73699951172,4333.8598632812,119.04399871826,4381,530,0,0,0,15,0,0,0,0,0,0,26576,0
,-172.55484008789,5524.5991210938,29.40753173828,4382,530,0,0,0,0,18.80999946594,27.25,19.96999931335,5.02699995041,1,0,26577,0
,1060.5064697266,7372.8056640625,39.34209442139,4383,530,0,0,0,20,0.27779999375,0.27779999375,0.27779999375,0,0,0,26578,0
,6107.259765625,-6990.6401367188,137.31700134277,4386,530,0,0,0,0,42.13999938965,18.63999938965,45.66999816895,0.66320002079,1,0,26579,0
,-2072.4699707031,5278.4301757812,-37.32350158691,4389,530,0,0,0,5,0,0,0,0,0,0,26580,0
,13.23729991913,-0.03638400137,-1.12790000439,4397,555,0,0,0,0,11.5,16.94000053406,22.21999931335,0,1,0,26582,0
,-14.38109970093,-0.53053599596,0.00750700012,4399,556,0,0,0,0,12.75,27.69000053406,28.5,0,1,0,26583,0
,13.06910037994,1.37188005447,-0.95429098606,4401,557,0,0,0,0,13.75,22.11000061035,29.5,0,1,0,26584,0
,-33.92969894409,0.44253998995,-0.12053500116,4403,558,0,0,0,0,11.60999965668,23.63999938965,25.57999992371,0,1,0,26585,0
You must be at least level 55 to enter.,-3361.5500488281,5236.8701171875,-101.047996521,4404,530,0,0,0,0,26.32999992371,11.43999958038,19.61000061035,0,1,0,26586,0
You must be at least level 55 to enter.,-3068.1298828125,4942.7998046875,-101.047996521,4405,530,0,0,0,0,12.32999992371,22.19000053406,27.07999992371,0,1,0,26587,0
You must be at least level 55 to enter.,-3362.3500976562,4650.3100585938,-101.047996521,4406,530,0,0,0,0,25.21999931335,9.61100006104,23.80999946594,0,1,0,26588,0
You must be at least level 65 to enter.,-3656.0500488281,4943.1098632812,-101.047996521,4407,530,0,0,0,0,12.18999958038,23.86000061035,26.67000007629,0,1,0,26589,0
,3483.580078125,-4510.1899414062,138.13800048828,4409,0,0,0,0,0,27.5,67.33000183105,45.9700012207,5.3060002327,1,0,26590,0
,-1852.6700439453,5070.0200195312,-32.19380187988,4410,530,0,0,0,7,0,0,0,0,0,0,26591,0
,4160.2299804688,3051.6101074219,337.0299987793,4415,530,0,0,0,14,0.27779999375,0.27779999375,0.27779999375,0,0,0,26592,0
You must be at least level 70 and in a raid group to enter the Serpentshrine.,843.88500976563,6865.240234375,-66.98979949951,4416,530,0,0,0,0,12.47000026703,22.07999992371,41.08000183105,0,1,0,26593,0
,-13.08090019226,1.48144996166,824.93103027344,4418,548,0,0,0,0,21.46999931335,24.03000068665,47.18999862671,0,1,0,26594,0
,3044.1499023438,3611.3999023438,143.5059967041,4422,530,0,0,0,4.5,0,0,0,0,0,0,26595,0
,-1636.5100097656,5301.0600585938,-40.20920181274,4425,530,0,0,0,0,24.30999946594,23.28000068665,11.82999992371,0,1,0,26597,0
,-1831.1099853516,5363.2202148438,-12.42809963226,4426,530,0,0,0,0,8.27799987793,11.77999973297,16.78000068665,2.14700007439,1,0,26598,0
,-1659.5799560547,5341.8701171875,-46.9202003479,4427,530,0,0,0,0,11.60999965668,16.61000061035,12.10999965668,2.07699990273,1,0,26599,0
,-1669.8676757812,5424.9975585938,-38.8264541626,4428,530,0,0,0,0,16.42000007629,13.06000041962,10.68999958038,0,1,0,26600,0
,-1871.0577392578,5304.6625976562,-12.42813777924,4429,530,0,0,0,0,17.92000007629,27.57999992371,21.82999992371,0,1,0,26601,0
,-1979.2912597656,5414.7153320312,-12.42813587189,4430,530,0,0,0,0,29.42000007629,12.81000041962,20.71999931335,0.13959999382,1,0,26602,0
,-1877.9300537109,5546.75,-12.42809963226,4431,530,0,0,0,0,10.02999973297,20.55999946594,16.17000007629,0,1,0,26603,0
,-2013.4599609375,5479.830078125,3.71789002419,4432,530,0,0,0,0,6.22200012207,27.94000053406,10.97000026703,2.86199998856,1,0,26604,0
,-2020.3299560547,5481.8901367188,3.28579998016,4433,530,0,0,0,0,6.86100006104,17.05999946594,11.32999992371,2.86199998856,1,0,26605,0
,-1812.7299804688,5588.3198242188,3.285779953,4434,530,0,0,0,0,5.33300018311,33.7200012207,10.02999973297,1.18700003624,1,0,26606,0
,-1815.8800048828,5577.8901367188,3.71786999702,4435,530,0,0,0,0,14.31000041962,34.11000061035,7.4439997673,1.18700003624,1,0,26607,0
,-11118.400390625,-2007.9499511719,47.08029937744,4436,532,0,0,0,0,17.36000061035,33.68999862671,21.19000053406,0.6807000041,1,0,26608,0
,-591.47998046875,4074.5400390625,93.82810211182,4439,530,0,0,0,2,0,0,0,0,0,0,26609,0
,-591.71502685547,4074.5200195312,143.25799560547,4440,530,0,0,0,2,0,0,0,0,0,0,26610,0
,-2260.1201171875,3219.2199707031,5.9969701767,4443,530,0,0,0,2,0,0,0,0,0,0,26612,0
,-2245.0200195312,3124.3200683594,27.38879966736,4445,530,0,0,0,2,0,0,0,0,0,0,26613,0
,-11.15019989014,0.06350900233,-0.20551599562,4455,552,0,0,0,0,14.10999965668,16.69000053406,43.93999862671,0,1,0,26616,0
,-25.82749938965,-0.898901999,-2.42838001251,4457,550,0,0,0,0,20.11000061035,21.80999946594,47.58000183105,0,1,0,26617,0
,53.13499832153,-40.98329925537,-1.10936999321,4459,553,0,0,0,0,16.19000053406,12.60999965668,27.21999931335,5.51499986649,1,0,26618,0
,-47.15940093994,0.08691599965,-1.81236994267,4461,554,0,0,0,0,17.03000068665,31.92000007629,49.7799987793,0,1,0,26619,0
,3114.1799316406,3687.9799804688,143.55799865723,4466,530,0,0,0,4.5,0,0,0,0,0,0,26620,0
You must have expert riding skill to enter.,3418.919921875,1479.0100097656,184.05900573731,4467,530,0,0,0,0,9.27799987793,10.22000026703,24,5.61999988556,1,0,26621,0
You must have expert riding skill to enter.,3314.7800292969,1325.9200439453,507.34799194336,4468,530,0,0,0,0,9.47200012207,10.57999992371,15.93999958038,5.09600019455,1,0,26622,0
You must have expert riding skill to enter.,2861.3701171875,1545.3900146484,252.15800476074,4469,530,0,0,0,0,2.41700005531,11.10999965668,17.11000061035,3.85700011253,1,0,26623,0
You must be at least level 70 and in a raid group to enter Tempest Keep.,3087.1799316406,1364.5300292969,184.07099914551,4470,530,0,0,0,0,9.97200012207,12.32999992371,31.07999992371,4.625,1,0,26624,0
,3017.8100585938,3746.6799316406,144.24899291992,4471,530,0,0,0,4.5,0,0,0,0,0,0,26625,0
,2951.2299804688,3720.1298828125,143.27900695801,4472,530,0,0,0,4.5,0,0,0,0,0,0,26626,0
,4199.7001953125,1766.3900146484,133.21000671387,4473,530,0,0,0,10,0.27779999375,0.27779999375,0.27779999375,0,0,0,26627,0
,3923.0600585938,3873.3601074219,180.75199890137,4475,530,0,0,0,10,0.27779999375,0.27779999375,0.27779999375,0,0,0,26628,0
,4682.1000976562,2509.1298828125,240.2380065918,4478,530,0,0,0,10,0,0,0,0,0,0,26630,0
,4131.009765625,2930.3000488281,354.52200317383,4479,530,0,0,0,0,5.8060002327,0.86110001802,16.32999992371,4.74700021744,1,0,26631,0
,4007.3200683594,1517.1800537109,-115.92700195313,4482,530,0,0,0,20,0,0,0,0,0,0,26632,0
,-1529.8399658203,7105.8598632812,32.0611000061,4485,269,0,0,0,0,3.58299994469,36.86000061035,25.94000053406,0,1,0,26633,0
,9477.669921875,-6858.7001953125,17.35750007629,4486,530,0,0,0,0,45.61000061035,21.46999931335,43.11000061035,5.48000001907,1,0,26634,0
,4274.66015625,-4234.8100585938,866.03900146484,4487,534,0,0,0,0,18.5,26.69000053406,24.63999938965,6.0560002327,1,0,26635,0
,281.5,6117,146,4493,530,0,0,0,0,17.57999992371,26.32999992371,9.36100006104,0,1,0,26636,0
,2405,5941,153,4494,530,0,0,0,30,0.27779999375,0.27779999375,0.27779999375,0,0,0,26637,0
,4180.3901367188,3052.9099121094,336.84100341797,4495,530,0,0,0,0,7.61100006104,11.68999958038,6.5560002327,5.69000005722,1,0,26638,0
,2345.5300292969,2790.4399414062,133.08399963379,4497,530,0,0,0,0,8.75,7.47200012207,10.57999992371,4.25899982452,1,0,26639,0
,1810.9000244141,1033.2199707031,11.06980037689,4498,560,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,26640,0
,2099.5,6904.669921875,183.22999572754,4499,530,0,0,0,0,37.56000137329,29.21999931335,49.86000061035,0.82029998302,1,0,26641,0
,1872.0999755859,1078.6700439453,17.62150001526,4501,560,0,0,0,4,0,0,0,0,0,0,26642,0
,1822.6400146484,991.41998291016,11.41390037537,4502,560,0,0,0,3,0,0,0,0,0,0,26643,0
,1794.7199707031,1018.6900024414,11.29870033264,4503,560,0,0,0,2,0,0,0,0,0,0,26644,0
,1900.8699951172,1111.9200439453,18.05719947815,4504,560,0,0,0,2,0,0,0,0,0,0,26645,0
,3905.6398925781,2104.2900390625,139.01600646973,4506,530,0,0,0,3,0,0,0,0,0,0,26646,0
,3895.1201171875,2086.0400390625,136.80400085449,4507,530,0,0,0,2,0,0,0,0,0,0,26647,0
,-11036.5,-2001.6500244141,93.46829986572,4520,532,0,0,0,0,5.9439997673,6.83300018311,10.67000007629,5.41099977493,1,0,26660,0
,3070.6398925781,3699.7900390625,142.47700500488,4521,530,0,0,0,0,26.96999931335,24.63999938965,13.42000007629,2.05900001526,1,0,26661,0
,-11048.200195312,-1984.0899658203,101.70099639893,4522,532,0,0,0,0,6.86100006104,4.4439997673,0.33329999447,0.27930000424,1,0,26662,0
,4798.1298828125,3780.3898925781,213.85600280762,4523,530,0,0,0,0,10.60999965668,10.07999992371,9.44400024414,0.6807000041,1,0,26663,0
,226.89999389648,266.49099731445,-13.20330047607,4524,540,0,0,0,0,12.97000026703,15.43999958038,19.11000061035,0,1,0,26664,0
,-2961.9299316406,2559.2900390625,78.51830291748,4526,530,0,0,0,14,0.33329999447,0.33329999447,0.33329999447,0,0,0,26665,0
,-2960.25,2557.1599121094,113,4527,530,0,0,0,0,29.17000007629,29.30999946594,50.08000183105,0,1,0,26666,0
,-4085,2176,111.67600250244,4528,530,0,0,0,0,39.66999816895,33.41999816895,26.57999992371,3.19400000572,1,0,26667,0
,-4090.080078125,2202,97.22450256348,4529,530,0,0,0,0,18.44000053406,20.63999938965,10.5,0,1,0,26668,0
,21.26989936829,-2.93541002274,0.06436999887,4534,565,0,0,0,0,96.80999755859,120.69999694824,39.43999862671,1.11699998379,1,0,26671,0
You must be at least level 65 and in a raid group to enter.,3556.7900390625,5083.41015625,1.44247996807,4535,530,0,0,0,0,3.36100006104,39.68999862671,56.86000061035,5.70699977875,1,0,26672,0
,4009.1899414062,2895.25,13.05270004272,4536,559,0,0,0,4,0,0,0,0,0,0,26673,0
,4103.330078125,2946.3500976562,13.05130004883,4537,559,0,0,0,4,0,0,0,0,0,0,26674,0
,6248.7299804688,274.69500732422,11.22130012512,4538,562,0,0,0,4,0,0,0,0,0,0,26675,0
,6228.2099609375,249.55700683594,11.21730041504,4539,562,0,0,0,4,0,0,0,0,0,0,26676,0
,2484.8200683594,6420.3798828125,-10.33839988709,4542,530,0,0,0,50,0.27779999375,0.27779999375,0.27779999375,0,0,0,26677,0
,2035.6700439453,6835,173.69999694824,4546,530,0,0,0,10,10,10,10,0,0,0,26680,0
,-3300.3798828125,2927.2800292969,170.93800354004,4548,530,0,0,0,0,10,10,10,0,1,0,26682,0
,4112.0200195312,3071,339.46499633789,4555,530,0,0,0,0,24.05999946594,27.32999992371,22.53000068665,0.41890001297,1,0,26688,0
,4131.5400390625,3070.0500488281,339.46499633789,4556,530,0,0,0,0,14.17000007629,14.68999958038,10.60999965668,0.50609999895,1,0,26689,0
,4097.3500976562,3053.3798828125,341,4557,530,0,0,0,0,14.64000034332,12.75,7.25,5.02699995041,1,0,26690,0
,1945.3599853516,5537.419921875,266.63000488281,4558,530,0,0,0,7,0.27779999375,0.27779999375,0.27779999375,0,0,0,26691,0
,-3277.3801269531,2819.6301269531,125.24001312256,4560,530,0,0,0,0,8.33300018311,9.58300018311,0.44440001249,0,1,0,26692,0
,-2829.7800292969,1953.7600097656,202.46000671387,4561,530,0,0,0,2.29999995232,0.27779999375,0.27779999375,0.27779999375,0,0,0,26693,0
,-2745.2399902344,2730.419921875,127.77600097656,4562,530,0,0,0,2.29999995232,0,0,0,0,0,0,26694,0
,-3279.6298828125,2828.4599609375,123.22899627686,4563,530,0,0,0,0,7.0560002327,2.5,12.18999958038,0,1,0,26695,0
,-3278.7700195312,2831,123.01999664307,4566,530,0,0,0,0,9.30599975586,1.88900005817,11.75,0,1,0,26696,0
,2050.4599609375,1372.2600097656,1194.5600585938,4568,566,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,26697,0
,2046.3299560547,1748.8100585938,1190.0300292969,4569,566,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,26698,0
,2283.3798828125,1748.9799804688,1189.7099609375,4570,566,0,0,0,3,0,0,0,0,0,0,26699,0
,2302.6899414062,1391.2700195312,1197.7700195312,4571,566,0,0,0,3,0,0,0,0,0,0,26700,0
,3673.1000976562,6638.58984375,129.14500427246,4576,530,0,0,0,0,0.33329999447,0.33329999447,0.33329999447,0,1,0,26703,0
,-2978.5200195312,864.13201904297,-7.48686981201,4577,530,0,0,0,18,0,0,0,0,0,0,26704,0
,-3277.6000976562,2801.419921875,122.99299621582,4578,530,0,0,0,0,10.31000041962,0.97219997644,9.38899993896,0,1,0,26705,0
,-3277.4699707031,2803.0900878906,122.98600006104,4579,530,0,0,0,0,9.13899993896,1.47200000286,10.18999958038,0,1,0,26706,0
,3661.0500488281,6755.3999023438,132.49899291992,4580,530,0,0,0,15,0,0,0,0,0,0,26707,0
,-4300.9599609375,1390.9300537109,143.9880065918,4581,530,0,0,0,40,0.27779999375,0.27779999375,0.27779999375,0,0,0,26708,0
,-4124.4702148438,1308.0799560547,54.13899993896,4582,530,0,0,0,25,0,0,0,0,0,0,26709,0
,-4405.3500976562,1302.9899902344,84.94460296631,4583,530,0,0,0,20,0,0,0,0,0,0,26710,0
,-4230.580078125,1419.3499755859,130.50199890137,4588,530,0,0,0,35,0,0,0,0,0,0,26713,0
,-4109.419921875,1355.2600097656,72.08499908447,4589,530,0,0,0,25,0,0,0,0,0,0,26714,0
,-4436.0200195312,1276.4799804688,71.61920166016,4590,530,0,0,0,20,0,0,0,0,0,0,26715,0
,813.93402099609,6865.66015625,-67.71499633789,4591,530,0,0,0,20,0.33329999447,0.33329999447,0.33329999447,0,0,0,26716,0
,2230.1201171875,4716.4301757812,161.94599914551,4595,530,0,0,0,14,0,0,0,0,0,0,26719,0
You must be at least level 70 and in a raid group to enter.,-3671.9599609375,318.53399658203,31.61940002441,4598,530,0,0,0,0,25.94000053406,27.44000053406,33.61000061035,3.00200009346,1,0,26722,0
,-4133.7998046875,1131.4399414062,50,4607,530,0,0,0,17,0,0,0,0,0,0,26730,0
,-4133.7998046875,1131.4799804688,74,4608,530,0,0,0,26,0,0,0,0,0,0,26731,0
,-4118,1158.0899658203,72.25800323486,4609,530,0,0,0,7,0,0,0,0,0,0,26732,0
,166.00900268555,391.58999633789,-37.09239959717,4612,553,0,0,0,0,11.82999992371,10.57999992371,28.30999946594,0,1,0,26735,0
,3784.5400390625,6727.669921875,170.44700622559,4613,530,0,0,0,5,0,0,0,0,0,0,26736,0
,65.96820068359,149.67900085449,25.58079910278,4614,554,0,0,0,0,15,30.53000068665,40.66999816895,0,1,0,26737,0
,3625.0200195312,6543.509765625,155.0059967041,4615,530,0,0,0,6,0.27779999375,0.27779999375,0.27779999375,0,0,0,26738,0
,3734.3999023438,6639.75,133.64599609375,4616,530,0,0,0,7,0.27779999375,0.27779999375,0.27779999375,0,0,0,26739,0
,3575.6899414062,6666.1298828125,128.48899841309,4617,530,0,0,0,6,0.27779999375,0.27779999375,0.27779999375,0,0,0,26740,0
,75.82900238037,997.84399414063,-89.82769775391,4619,564,0,0,0,0,18.46999931335,46.08000183105,54.93999862671,0,1,0,26741,0
,1470,1475,373.73098754883,4628,489,0,0,0,0,40,100,76.7799987793,6.25500011444,1,0,26742,0
,973.29302978516,1444.8299560547,367.28100585938,4629,489,0,0,0,0,40,100,64.13999938965,0,1,0,26743,0
,3020.919921875,5434.3198242188,146.61700439453,4640,530,0,0,0,0,15.43999958038,25.36000061035,27.86000061035,5.39300012589,1,0,26748,0
,517.27899169922,403.15600585938,193.19999694824,4665,564,0,0,0,10,0.27779999375,0.27779999375,0.27779999375,0,0,0,26761,0
,3637.8200683594,-3957.8798828125,20.25799942017,4666,1,0,0,0,0,1.94400000572,46.83000183105,39.08000183105,0,1,0,26762,0
,3263.3701171875,-4082.6599121094,28.32950019836,4667,1,0,0,0,0,1.86099994183,69.44000244141,43.61000061035,0,1,0,26763,0
,2869.6000976562,-3860.6298828125,28.26440048218,4670,1,0,0,0,0,0.44440001249,46.18999862671,21.71999931335,5.1139998436,1,0,26764,0
,2634.7299804688,-3743.6499023438,15.58469963074,4671,1,0,0,0,0,1.94400000572,33.43999862671,33.68999862671,0,1,0,26765,0
,2416.3898925781,-3682.4699707031,22.09980010986,4672,1,0,0,0,0,0.94440001249,71.80999755859,27.44000053406,0,1,0,26766,0
,3451.8500976562,-4011.0100097656,21.30990028381,4673,1,0,0,0,0,1.55599999428,59.11000061035,31.19000053406,0,1,0,26767,0
,1328.7199707031,1632.7199707031,36.73040008545,4696,572,0,0,0,4,0,0,0,0,0,0,26779,0
,1243.3000488281,1699.1700439453,34.87260055542,4697,572,0,0,0,4,0,0,0,0,0,0,26780,0
,-5139.7802734375,-623.59680175781,397.40902709961,4712,0,0,0,0,5,0.27779999375,0.27779999375,0.27779999375,0,0,0,26787,0
,-2106.0400390625,5107.83984375,-0.56770902872,4713,530,0,0,0,12,0.33329999447,0.33329999447,0.33329999447,0,0,0,26788,0
,-4622.3100585938,-3172.1201171875,34.81269836426,4714,1,0,0,0,0,22.12999916077,15.28999996185,25.78000068665,0,1,0,26789,0
,-5172.1201171875,-611.083984375,397.21701049805,4715,0,0,0,0,5,0,0,0,0,0,0,26790,0
,-5140.4033203125,-596.00695800781,397.49380493164,4716,0,0,0,0,5,0,0,0,0,0,0,26791,0
,-5173.6040039062,-624.0498046875,397.17617797852,4718,0,0,0,0,8,0,0,0,0,0,0,26792,0
,-2108.4499511719,-437.26000976563,-7.83183002472,4719,1,0,0,0,15,0.27779999375,0.27779999375,0.27779999375,0,0,0,26793,0
,-2494.5700683594,-4989.330078125,94.23459625244,4720,1,0,0,0,0,0.38890001178,26.63999938965,38.43999862671,1.69299995899,1,0,26794,0
,8702.080078125,-6636.33984375,99,4722,530,0,0,0,20,0,0,0,0,0,0,26795,0
,-80.14579772949,1345.6400146484,40.77109909058,4723,568,0,0,0,0,59.43999862671,59.18999862671,7.33300018311,0,1,0,26796,0
,-37.06100082397,1149.9799804688,19.06360054016,4724,568,0,0,0,0,32.41999816895,38.2200012207,5.58300018311,0,1,0,26797,0
,362.48001098633,1402.6999511719,74.43890380859,4725,568,0,0,0,0,48.7200012207,71.30999755859,15.60999965668,0.26179999113,1,0,26798,0
,369.78399658203,1100.7199707031,6.0571398735,4726,568,0,0,0,0,31.80999946594,27.13999938965,13.93999958038,0,1,0,26799,0
,-9017.099609375,876.96997070313,148.61799621582,4733,0,0,0,0,0,3,3,3,0,1,0,26800,0
,-9020.400390625,889.08599853516,29.62070083618,4734,0,0,0,0,0,3,3,3,0,1,0,26801,0
You must be at least level 68 to enter.,6851.8798828125,-8008.7299804688,192.31799316406,4738,530,0,0,0,0,33.7799987793,17.17000007629,26.94000053406,0,1,0,26803,0
,120.55999755859,1789.8800048828,43.50579833984,4739,568,0,0,0,0,32.18999862671,19.07999992371,42.06000137329,0,1,0,26804,0
,136.72900390625,-90.44680023193,12.55430030823,4741,574,0,0,0,0,47.18999862671,23.96999931335,70.94000244141,1.89999997616,1,0,29072,0
,595.19000244141,-328.2919921875,113.14399719238,4743,575,0,0,0,0,10.97000026703,10.68999958038,12,6.26900005341,1,0,29073,0
You must be at least level 65 to enter.,1257.1099853516,-4854.4799804688,41.24800109863,4745,571,0,0,0,0,25.96999931335,45.0299987793,100.69999694824,1.90199995041,1,0,29074,0
You must be at least level 75 to enter.,1226.2299804688,-4861.7001953125,223.22300720215,4747,571,0,0,0,0,15.97000026703,19.67000007629,13,3.45600008965,1,0,29075,0
,15683.66015625,-15593.958007812,39.7625541687,4750,451,0,0,0,15,0,0,0,0,0,0,29076,0
,876.8740234375,-179.58000183106,-43.92520141602,4751,230,0,0,0,10,0,0,0,0,0,0,26805,0
,-4234.4799804688,-3909.5500488281,-4.46316003799,4752,1,0,0,0,50,0.27779999375,0.27779999375,0.27779999375,0,0,0,26806,0
,1451.4399414062,-3277.9699707031,180.33000183106,4753,571,0,0,0,0,29.92000007629,57.83000183105,29.44000053406,0.85519999266,1,0,29077,0
,2683.2700195312,-4392.0600585938,284.35900878906,4755,571,0,0,0,11,0,0,0,0,0,0,29078,0
,2486.5900878906,-5063.6098632812,284.33401489258,4756,571,0,0,0,16,0.33329999447,0.33329999447,0.33329999447,0,0,0,29079,0
,260.49700927734,231.1369934082,42.79140090942,4757,574,0,0,0,10,0.33329999447,0.33329999447,43.36000061035,0,0,0,29080,0
,164.32499694824,-83.172996521,12.55480003357,4762,574,0,0,0,0,5.61100006104,30.44000053406,12.07999992371,3.47300004959,1,0,29081,0
,168.7740020752,-79.55059814453,12.55480003357,4764,574,0,0,0,0,4.9439997673,30.94000053406,11.10999965668,3.47300004959,1,0,29082,0
,124.79599761963,1471.8299560547,16.70190048218,4768,568,0,0,0,0,300,260,335.70001220703,0,1,0,26812,0
,-4920.9702148438,-954.64898681641,501.5119934082,4769,0,0,0,0,30,0,0,0,0,0,0,26813,0
,-4704.66015625,-1218.9499511719,501.65899658203,4770,0,0,0,0,27,0,0,0,0,0,0,26814,0
,-4969.5698242188,-1204.6800537109,501.62100219727,4772,0,0,0,0,35,0,0,0,0,0,0,26815,0
,-4662.9399414062,-956.39599609375,500.37701416016,4774,0,0,0,0,35,0,0,0,0,0,0,26816,0
,-3182.4099121094,-2920.8200683594,33.56290054321,4775,1,0,0,0,21,0,0,0,0,0,0,26817,0
,1062.9300537109,-5036.5498046875,9.92428970337,4778,571,0,170,0,0,2.86100006104,17.44000053406,18.19000053406,3.43799996376,1,0,29083,0
,914.63201904297,-5576.5498046875,198.61199951172,4779,571,0,170,0,20,0.27779999375,0.27779999375,0.27779999375,0,0,0,29084,0
,-5604.4501953125,-462.58099365234,401.92999267578,4786,0,0,0,0,25,0,0,0,0,0,0,26822,0
,-5202.5170898438,-487.07113647461,388.798828125,4787,0,0,0,0,15,0,0,0,0,0,0,26823,0
,-5604.1000976562,-462.39599609375,402.06100463867,4788,0,0,0,0,25,0,0,0,0,0,0,26824,0
,-5202.6284179688,-486.89175415039,388.82055664063,4789,0,0,0,0,15,0,0,0,0,0,0,26825,0
,1216.8299560547,-4284.8701171875,22.9361000061,4797,1,0,0,0,5,0,0,0,0,0,0,26826,0
,1179.1500244141,-4301.6298828125,21.08550071716,4798,1,0,0,0,5,0,0,0,0,0,0,26827,0
,1195.8499755859,-4268.25,21.57320022583,4799,1,0,0,0,5,0,0,0,0,0,0,26828,0
,1178.1300048828,-4287.6499023438,21.18849945068,4800,1,0,0,0,6,0,0,0,0,0,0,26829,0
,1646.7658691406,-4413.3002929688,16.72939872742,4801,1,0,0,0,0,35,35,35,0,1,0,26830,0
,1953.4000244141,-4687.2900390625,24.93420028687,4802,1,0,0,0,35,27,27,27,0,0,0,26831,0
,1931.2199707031,-4288.5498046875,27.10099983215,4803,1,0,0,0,0,27,27,27,0,1,0,26832,0
,1573.0799560547,-4183.0698242188,40.1408996582,4804,1,0,0,0,35,35,35,35,0,0,0,26833,0
,2563.2199707031,-5008.759765625,293.70700073242,4806,571,0,0,0,0,0.79629999399,7.90600013733,16.90999984741,5.72499990463,1,0,29085,0
,835.07189941406,-4515.310546875,5.7890458107,4807,1,0,0,0,25,0.27779999375,0.27779999375,0.27779999375,0,0,0,26835,0
,1283.7983398438,-4406.8110351562,26.34456634521,4808,1,0,0,0,15,0,0,0,0,0,0,26836,0
,1284.2396240234,-4406.837890625,26.33681488037,4809,1,0,0,0,15,0,0,0,0,0,0,26837,0
,835.31378173828,-4515.0712890625,5.78922605515,4810,1,0,0,0,25,0,0,0,0,0,0,26838,0
,-5187.41015625,-557.625,397.17599487305,4820,0,0,0,0,6,0,0,0,0,0,0,26839,0
,1200.6600341797,-4377.6201171875,24.64879989624,4829,1,0,0,0,6,0,0,0,0,0,0,26840,0
,273.72198486328,-148.90299987793,190.10400390625,4838,574,0,0,0,20,0,0,0,0,0,0,29089,0
,14666.900390625,-16268,8e-05,4840,451,0,0,0,0,69.30999755859,4.00400018692,10,0,1,0,26841,0
,14667.299804688,-16165.5,0,4841,451,0,0,0,0,69.30999755859,4.00400018692,10,0,1,0,26842,0
